id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
2WTtJDfCUjAyCZHRSfCLDn,La Mina del Ford - Remasterizado,1,133947,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],3/29/1924,0,0.0258,5,-24.894,1,0,0.996,0.768,0.0831,0,0,0
2XIFockStn76X2Vt878GPq,Nagasaki,1,196560,0,"['The Chenille Sisters', ""James Dapogny's Chicago Jazz Band""]","['0WdNVS1rOeusXfVUx3tYOL', '7B9i9Gl6Af1wPWjTD1VQMD']",1924,0.65,0.599,8,-10.187,1,0.0536,0.658,0.000117,0.239,0.823,116.474,4
2aSxUV9mDSTbpQQrkm7xE0,Chapter 166 - The Unlit Lamp,0,183275,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.682,0.321,3,-16.329,1,0.944,0.719,0,0.124,0.378,100.985,4
2cOE5LUG1FViS4yX3C8YUD,Mi Rosal Ha Florecido - Remasterizado,0,186240,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],3/29/1924,0.443,0.0558,3,-22.32,1,0.119,0.994,0.929,0.313,0.579,74.416,4
2fKomnNDpVH4vvKPVnCq5f,Wine Song,0,158853,0,['Lionel Hampton Orchestra'],['6UftTZlUzZBBl2ctjzLQ1w'],1924,0.613,0.578,11,-11.159,0,0.0305,0.571,0.0526,0.137,0.673,134.619,4
2fcO90VpElFhu62aq0KWpO,Chapter 123 - The Unlit Lamp,0,183901,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.631,0.325,0,-16.563,0,0.95,0.72,0,0.115,0.423,169.359,3
2fzm8k973cmkJh1HBsgOu2,Porque - Remasterizado,0,175893,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],7/12/1924,0.738,0.285,8,-11.513,1,0.0537,0.996,0.838,0.186,0.603,112.954,4
2gLGKPi8uCfRGV2Kkv2YJJ,Down Hearted Blues,0,207333,0,['Jimmy Rushing And His Orchestra'],['0uX8W8ZnuZIybyllsCONBP'],1924,0.59,0.37,8,-11.666,1,0.0366,0.469,0,0.304,0.628,80.593,4
2hBNaMVFeZ68GPOCXKw8G3,Yo Tuve un Amorcito - Remasterizado,0,171827,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],7/12/1924,0.451,0.599,6,-9.195,1,0.11,0.996,0.911,0.849,0.922,183.705,4
2i8i3iw1RnQ43WdhvdNEDj,Chapter 161 - The Unlit Lamp,0,182312,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.709,0.283,3,-16.333,1,0.933,0.679,0,0.106,0.413,110.298,3
2mYyH216FlPzP4rFQAuIxo,Marea Baja - Remasterizado,0,172987,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],7/11/1924,0.689,0.245,7,-13.916,1,0.0671,0.996,0.916,0.273,0.672,126.603,4
2md6LUBLlJHj6736DruRNf,Chapter 213 - The Unlit Lamp,0,191078,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.618,0.315,0,-16.402,0,0.942,0.641,0,0.12,0.361,171.8,3
2naJMgU6V31lurzS2CaFPo,Chapter 52 - The Unlit Lamp,0,183960,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.72,0.304,7,-16.673,0,0.918,0.753,0,0.199,0.509,121.663,4
2qs3EQifFTq9TWcEzdqHwD,Chapter 126 - The Unlit Lamp,0,183171,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.701,0.328,0,-16.581,0,0.928,0.707,0,0.145,0.301,132.376,3
2roHcpDwfhtxZFrZHxn3hh,Chapter 124 - The Unlit Lamp,0,182788,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.7,0.296,3,-16.473,1,0.921,0.648,0,0.187,0.506,133.073,5
2v1xGuEPv8AtXzNSxDeCyV,No me Digas Que la Quiero - Remasterizado,0,170533,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],7/12/1924,0.64,0.311,3,-14.227,0,0.0539,0.995,0.973,0.201,0.744,124.044,4
2vO7roxQMWKbOuIAoIlAON,Chapter 53 - The Unlit Lamp,0,185568,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.633,0.321,0,-16.343,0,0.944,0.686,0,0.148,0.345,165.456,5
2vauyBa7M0MxieYLAyXBWQ,Chapter 104 - The Unlit Lamp,0,185120,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.668,0.285,10,-16.301,1,0.939,0.72,0,0.296,0.362,148.912,3
2voWjV5crPLQThiBQhy1kq,Chapter 12 - The Unlit Lamp,0,183461,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.711,0.297,10,-16.582,1,0.927,0.735,0,0.148,0.344,123.878,3
2xDnVQfki042lphxbxDylR,Sobin Blue - Remasterizado,0,204053,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],7/11/1924,0.424,0.309,5,-16.927,1,0.0591,0.996,0.946,0.175,0.327,127.24,4
2xK2jdLgjizVgc7pt3xjm1,El Serrucho - Remasterizado,0,173693,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],7/11/1924,0.576,0.487,5,-15.383,0,0.0987,0.991,0.963,0.145,0.872,131.307,4
2xY6aTzgJS9nI9kcG3F2bh,El Beso de la Muerte - Remasterizado,0,159200,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],3/29/1924,0.494,0.111,5,-23.239,1,0.0653,0.995,0.684,0.176,0.634,127.714,4
2zF1YfMxi5lvcDTjBYxoUg,Chapter 179 - The Unlit Lamp,0,184203,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.646,0.282,3,-16.356,1,0.948,0.797,0,0.307,0.562,89.894,3
2zN2fBED0Gczs9gL0iUlUo,Chapter 69 - The Unlit Lamp,0,184377,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.695,0.338,3,-16.511,1,0.942,0.71,0,0.282,0.499,136.113,3
2zo3hjplWh6Fms4y7it3UB,Chapter 188 - The Unlit Lamp,0,184924,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.628,0.307,3,-16.405,1,0.945,0.701,0,0.115,0.433,169.766,1
30JHWOyo2V4pvQu7Kttmk8,Sueño Indio - Remasterizado,0,168373,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],7/12/1924,0.209,0.52,10,-15.655,1,0.0739,0.996,0.987,0.501,0.575,173.264,4
313DBGUR4idD5o4gFM9TIl,Chapter 171 - The Unlit Lamp,0,182393,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.665,0.312,3,-16.338,1,0.947,0.748,0,0.117,0.336,149.526,3
31mfc5lwsASjh3fXAn5VCJ,Ahí Va el Dulce - Remasterizado,0,172707,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],7/11/1924,0.436,0.492,2,-14.29,1,0.0977,0.995,0.967,0.367,0.781,127.168,4
3263LjuRke9esbjMNDw98Q,Chapter 117 - The Unlit Lamp,0,185829,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.709,0.328,3,-16.337,1,0.937,0.602,0,0.111,0.442,129.177,4
3448DAwd0vw3XJy8ZJPrqE,Chapter 147 - The Unlit Lamp,0,181150,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.711,0.303,3,-16.522,1,0.937,0.673,0,0.127,0.382,129.109,3
36Cxe9CIlO1pcc7kPpm9nX,Goody-Goody,0,199533,0,"['The Chenille Sisters', ""James Dapogny's Chicago Jazz Band""]","['0WdNVS1rOeusXfVUx3tYOL', '7B9i9Gl6Af1wPWjTD1VQMD']",1924,0.658,0.398,7,-10.054,0,0.0434,0.713,0,0.127,0.882,157.969,4
39hHy2RE5bbkjweHBOwyi7,Mr. John,0,449480,0,['Lionel Hampton Orchestra'],['6UftTZlUzZBBl2ctjzLQ1w'],1924,0.478,0.601,7,-15.063,1,0.0434,0.00262,0.0125,0.413,0.453,140.472,4
3A4KeGhXlHPpSWYIFyxYZk,Melodía de Amor - Remasterizado,0,148120,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],7/11/1924,0.315,0.278,10,-14.458,1,0.0607,0.996,0.975,0.423,0.902,202.084,4
3B3OlGSUjrrjBAzR8Ob5dN,Chapter 167 - The Unlit Lamp,0,182161,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.663,0.281,7,-16.265,0,0.937,0.665,0,0.213,0.354,94.599,4
3CbLwi1sL1h4C1uOVLERLX,La Mora - Remasterizado,0,170800,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],7/12/1924,0.37,0.4,5,-15.612,1,0.0697,0.996,0.985,0.532,0.554,127.293,4
3D5mjvipxQjqu77yQxdBrY,Chapter 137 - The Unlit Lamp,0,181998,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.631,0.318,7,-16.548,0,0.947,0.698,0,0.126,0.356,166.102,3
3DhJxfTPZmc1W190Xv9AtQ,Chapter 150 - The Unlit Lamp,0,190315,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.697,0.291,7,-16.393,0,0.935,0.671,0,0.124,0.352,134.21,5
3I2PT0BntsOZFuH1CCpQqc,Chapter 70 - The Unlit Lamp,0,184401,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.706,0.285,9,-16.48,1,0.926,0.637,0,0.259,0.448,132.58,3
3OaUg28VLW9wXS0ArWwrtO,Chapter 38 - The Unlit Lamp,0,185794,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.713,0.306,3,-16.525,1,0.937,0.779,0,0.134,0.395,112.726,3
3Ol8iOKpMvQSUuNFb8TDpJ,Chapter 207 - The Unlit Lamp,0,183543,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.659,0.284,9,-16.351,1,0.954,0.638,0,0.115,0.507,79.232,3
3PVLFMxbSZMgzepT2O3zvE,Elle s'etait fait couper les cheveux,1,153973,0,['Dréan'],['18mX1gMCx67ZdPRtv644Wi'],1924,0.666,0.272,5,-14.492,1,0.0992,0.993,6.15E-06,0.181,0.95,71.371,4
3QN3gzyZi030T65CSuD1ps,Chapter 47 - The Unlit Lamp,0,183891,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.729,0.289,3,-16.324,1,0.927,0.792,0,0.198,0.539,120.678,3
3QSTvrvQofRpVYhgepSEN9,Chapter 107 - The Unlit Lamp,0,181139,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.754,0.302,9,-16.415,1,0.938,0.65,0,0.0986,0.388,80.491,3
3SHSu0uezPLNi4Ja95UPMu,Chapter 174 - The Unlit Lamp,0,181952,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.716,0.275,3,-16.327,1,0.922,0.806,0,0.151,0.426,127.628,3
3T8yr5lt6QxomDUG9CIkrt,Nebe Aye Shyama Nebe Aye,0,177348,0,['Bijoylal Mukherjee'],['1YLCjQ0VGQkuXJVcrjrgLc'],12/31/1924,0.301,0.312,4,-14.995,1,0.0527,0.995,0.916,0.422,0.715,68.673,4
3TkH1IGF0u8eOGuROZFYeF,Chapter 17 - The Unlit Lamp,0,181872,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.717,0.296,3,-16.287,1,0.92,0.69,0,0.173,0.423,121.97,3
3UpYpPXInxPIK2KG0vtdpO,Chapter 121 - The Unlit Lamp,0,188198,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.631,0.314,3,-16.064,1,0.954,0.744,0,0.192,0.439,167.204,5
3W8SR4j4XfaSrRoJou1EYA,Asi me Dejas - Remasterizado,0,169253,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],7/12/1924,0.386,0.518,0,-10.86,1,0.0446,0.996,0.882,0.31,0.726,117.085,4
3Xk64EemuaZrozMqA96ESs,Chapter 142 - The Unlit Lamp,0,185860,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.626,0.317,7,-16.474,0,0.951,0.695,0,0.0799,0.367,80.564,1
3XoBkv4r3BKKdWqa2bUJoO,Chapter 95 - The Unlit Lamp,0,183542,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.708,0.316,0,-16.355,0,0.928,0.665,0,0.14,0.382,130.701,5
3a1oQMnNoqob4NOSmTAsvr,Biminy,0,182773,0,['George Olsen'],['45tQpWrlBy4DMpfAriqfcC'],1/1/1924,0.434,0.322,10,-15.618,1,0.0497,0.995,0.883,0.128,0.745,203.564,4
3dlYc2bWBp3AIPBaYzvqL8,The Holy Babe,0,161373,0,['Mahalia Jackson'],['6QBUIuGCAJSAtefEY1EEdB'],1924,0.531,0.383,0,-11.666,1,0.0542,0.861,0,0.24,0.832,164.47,4
3ewq4kuN9qKIynyhf14OHB,Chapter 59 - The Unlit Lamp,0,185666,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.71,0.321,3,-16.552,1,0.929,0.675,0,0.159,0.499,110.63,4
3hb6i5cvAPqAtxjR0tISwN,Chapter 176 - The Unlit Lamp,0,183217,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.685,0.328,3,-16.297,1,0.926,0.717,0,0.238,0.417,101.715,4
3hnWzirtxXGoNp40x0WbAo,Yo Busco a Mi Pebeta - Remasterizado,0,153613,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],7/12/1924,0.825,0.251,3,-12.484,0,0.0775,0.996,0.898,0.133,0.586,75.416,4
3k0JUV42pr3lm1MiXtN0sp,Dites moi m'sieur chevalier,0,159440,0,['Maurice Chevalier'],['3QXjI80udwDSEfxK5BjUXc'],1924,0.787,0.381,9,-11.463,0,0.432,0.992,2.03E-06,0.0687,0.832,123.944,4
3k7kqHlT7z3HAe8BVrk0Zd,China - Remasterizado,0,153240,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],7/11/1924,0.674,0.318,10,-16.047,1,0.256,0.996,0.931,0.153,0.766,130.672,4
3kn5lVbymXdZdPBYsavhvp,Chapter 203 - The Unlit Lamp,0,187385,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.635,0.297,3,-16.062,1,0.943,0.757,0,0.171,0.541,165.949,3
3lToy7oVouc833ZPrXPGO0,Potato Head Blues,0,175200,0,['Louis Armstrong & His Hot Seven'],['267SHEPfqnF16IEmwbLhLQ'],1924,0.589,0.301,5,-10.049,1,0.218,0.976,0.514,0.18,0.92,182.012,4
3nlVTolWp7yDpJLCsJJWge,Chapter 75 - The Unlit Lamp,0,183891,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.715,0.304,3,-16.311,1,0.919,0.77,0,0.117,0.506,114.263,3
3o1IklgDSixPxUK9NLBCBw,Chapter 73 - The Unlit Lamp,0,185401,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.621,0.329,0,-16.413,0,0.957,0.544,0,0.24,0.32,174.927,3
3p8KESnrkbJJiZEuVuSyUf,Chapter 209 - The Unlit Lamp,0,181417,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.719,0.329,3,-16.497,1,0.93,0.728,0,0.197,0.378,115.848,5
3pUNdLWij2q6gzYNOGZji7,Chapter 42 - The Unlit Lamp,0,183234,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.746,0.274,7,-16.025,0,0.939,0.784,0,0.278,0.433,82.118,3
3pfh479X2kg7sNFLZmscWE,Torcacita - Remasterizado,0,141733,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],3/29/1924,0.523,0.189,8,-20.918,1,0.106,0.991,0.94,0.216,0.822,123.954,4
3rc1VCHgNmNJyX7XjKOX7n,Chapter 120 - The Unlit Lamp,0,191054,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.672,0.315,3,-16.136,1,0.94,0.753,0,0.121,0.354,97.823,1
3sRZN0JyaVNLH33y7n1ioN,Flying Home,0,644027,0,['Lionel Hampton Orchestra'],['6UftTZlUzZBBl2ctjzLQ1w'],1924,0.387,0.715,7,-13.2,1,0.118,0.0126,0.623,0.227,0.436,129.754,4
3sbfuimKK5fbZP2fE9sm9k,Chapter 1.1 - O Janku wędrowniczku,0,129100,0,['Maria Konopnicka'],['6NyLf1mINBZQcR8gWeE5kC'],12/27/1924,0.672,0.218,1,-19.226,1,0.96,0.567,0,0.106,0.209,96.17,4
3vNSAfq1Kpl8iKkb47oMJQ,Muchachita Loca - Remasterizado,0,172493,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],7/11/1924,0.456,0.325,4,-15.917,0,0.129,0.996,0.95,0.327,0.44,127.493,4
3weXrCuH0BVpfGaonKxZ3c,Bob White,0,206693,0,"['The Chenille Sisters', ""James Dapogny's Chicago Jazz Band""]","['0WdNVS1rOeusXfVUx3tYOL', '7B9i9Gl6Af1wPWjTD1VQMD']",1924,0.654,0.326,0,-11.12,1,0.0706,0.763,0,0.0366,0.675,79.84,4
3yADk2xlgtlnBkkPrReGUz,Chapter 61 - The Unlit Lamp,0,196129,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.718,0.321,9,-16.412,1,0.946,0.757,0,0.13,0.402,83.899,4
4032XvgTVNxaPuarGGxWLa,Chapter 103 - The Unlit Lamp,0,191077,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.685,0.305,4,-16.374,0,0.951,0.744,0,0.115,0.424,81.846,5
407F5Zq6eKb6z3usACOU59,Chapter 162 - The Unlit Lamp,0,183588,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.615,0.257,3,-16.419,1,0.942,0.664,0,0.157,0.488,75.643,5
40TKTElwkMqQeHAifWtXvw,Chapter 156 - The Unlit Lamp,0,185435,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.746,0.314,10,-16.087,1,0.943,0.784,0,0.144,0.393,103.764,3
42lpGrTTAZEqooPCnyWUM9,Chapter 90 - The Unlit Lamp,0,183110,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.628,0.331,7,-16.505,0,0.945,0.677,0,0.274,0.387,166.637,4
43gfXUPQcBGWwc2AHXIHlc,Chapter 180 - The Unlit Lamp,0,188737,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.731,0.307,0,-16.512,0,0.932,0.708,0,0.322,0.38,115.141,1
45mIJt9TnlI6lbpNKkRViB,Chapter 99 - The Unlit Lamp,0,181325,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.608,0.313,7,-16.159,0,0.954,0.676,0,0.188,0.288,189.206,5
46I2GKZAgZPBEPud1gzMlS,Toodles - My Baby's Baby Blue Eyes,0,126307,0,['George Olsen'],['45tQpWrlBy4DMpfAriqfcC'],1/1/1924,0.801,0.398,10,-11.753,1,0.0459,0.995,0.895,0.0802,0.878,106.301,4
46VoG8v7mJStzIkyJw4hJD,Pour un homme,0,176240,0,['Mlle Davia'],['1J7bk889HO27E8RcepkcJe'],1924,0.409,0.274,8,-17.137,1,0.0705,0.995,0.0207,0.293,0.358,67.628,4
46X1ehjrbPmwFnnUwWGBFD,Chapter 155 - The Unlit Lamp,0,182707,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.699,0.313,3,-16.284,1,0.95,0.81,0,0.123,0.58,75.732,3
46fEL98G9SIvOfZ5YdeaI6,Chapter 96 - The Unlit Lamp,0,187689,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.673,0.304,3,-16.113,1,0.936,0.727,0,0.0968,0.419,88.977,4
4A3MqaBx2PQjLELHDotUTX,Chapter 45 - The Unlit Lamp,0,183426,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.626,0.298,0,-16.301,0,0.952,0.758,0,0.203,0.311,169.694,5
4ARuVJTLmxEoUktPmvHZeB,Chapter 24 - The Unlit Lamp,0,185086,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.639,0.278,3,-16.353,1,0.947,0.614,0,0.143,0.44,163.992,5
4BI5x2PIP4RtYUtfRD36gZ,C'est pas grand chose,0,176067,0,['Maurice Chevalier'],['3QXjI80udwDSEfxK5BjUXc'],1924,0.527,0.165,5,-15.401,1,0.0717,0.995,0,0.139,0.727,133.193,5
4CRqnUrUiDEi1d3jSLKgTH,Fea - Remasterizado,0,147267,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],3/29/1924,0.58,0.117,5,-25.096,1,0.129,0.996,0.934,0.137,0.776,130.235,3
4Eo9mdYFPtjBeUrHlHcnlx,Little White Lies,0,275667,0,"['The Chenille Sisters', ""James Dapogny's Chicago Jazz Band""]","['0WdNVS1rOeusXfVUx3tYOL', '7B9i9Gl6Af1wPWjTD1VQMD']",1924,0.592,0.115,5,-13.934,1,0.041,0.951,6.61E-06,0.115,0.361,115.759,4
