id,name_x,popularity,explicit,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_min,release_date1,genres
3dlYc2bWBp3AIPBaYzvqL8,The Holy Babe,0,0,Mahalia Jackson,0.53,0.38,0,-11.67,1,0.05,0.86,0,0.24,0.83,164.47,4,2.69,1/1/1924,"['gospel', 'spirituals']"
3ewq4kuN9qKIynyhf14OHB,Chapter 59 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.71,0.32,3,-16.55,1,0.93,0.68,0,0.16,0.5,110.63,4,3.09,1/1/1924,['unknown']
3hb6i5cvAPqAtxjR0tISwN,Chapter 176 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.68,0.33,3,-16.3,1,0.93,0.72,0,0.24,0.42,101.72,4,3.05,1/1/1924,['unknown']
3hnWzirtxXGoNp40x0WbAo,Yo Busco A Mi Pebeta - Remasterizado,0,0,Francisco Canaro,0.82,0.25,3,-12.48,0,0.08,1,0.9,0.13,0.59,75.42,4,2.56,7/12/1924,"['tango', 'vintage tango']"
3k0JUV42pr3lm1MiXtN0sp,Dites Moi M'Sieur Chevalier,0,0,Maurice Chevalier,0.79,0.38,9,-11.46,0,0.43,0.99,0,0.07,0.83,123.94,4,2.66,1/1/1924,"['cabaret', 'vintage hollywood']"
3k7kqHlT7z3HAe8BVrk0Zd,China - Remasterizado,0,0,Francisco Canaro,0.67,0.32,10,-16.05,1,0.26,1,0.93,0.15,0.77,130.67,4,2.55,7/11/1924,"['tango', 'vintage tango']"
3kn5lVbymXdZdPBYsavhvp,Chapter 203 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.64,0.3,3,-16.06,1,0.94,0.76,0,0.17,0.54,165.95,3,3.12,1/1/1924,['unknown']
3lToy7oVouc833ZPrXPGO0,Potato Head Blues,0,0,Louis Armstrong & His Hot Seven,0.59,0.3,5,-10.05,1,0.22,0.98,0.51,0.18,0.92,182.01,4,2.92,1/1/1924,['unknown']
3nlVTolWp7yDpJLCsJJWge,Chapter 75 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.72,0.3,3,-16.31,1,0.92,0.77,0,0.12,0.51,114.26,3,3.06,1/1/1924,['unknown']
3o1IklgDSixPxUK9NLBCBw,Chapter 73 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.62,0.33,0,-16.41,0,0.96,0.54,0,0.24,0.32,174.93,3,3.09,1/1/1924,['unknown']
3p8KESnrkbJJiZEuVuSyUf,Chapter 209 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.72,0.33,3,-16.5,1,0.93,0.73,0,0.2,0.38,115.85,5,3.02,1/1/1924,['unknown']
3pUNdLWij2q6gzYNOGZji7,Chapter 42 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.75,0.27,7,-16.02,0,0.94,0.78,0,0.28,0.43,82.12,3,3.05,1/1/1924,['unknown']
3pfh479X2kg7sNFLZmscWE,Torcacita - Remasterizado,0,0,Ignacio Corsini,0.52,0.19,8,-20.92,1,0.11,0.99,0.94,0.22,0.82,123.95,4,2.36,3/29/1924,"['tango', 'vintage tango']"
3rc1VCHgNmNJyX7XjKOX7n,Chapter 120 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.67,0.32,3,-16.14,1,0.94,0.75,0,0.12,0.35,97.82,1,3.18,1/1/1924,['unknown']
3sRZN0JyaVNLH33y7n1ioN,Flying Home,0,0,Lionel Hampton Orchestra,0.39,0.72,7,-13.2,1,0.12,0.01,0.62,0.23,0.44,129.75,4,10.73,1/1/1924,['unknown']
3sbfuimKK5fbZP2fE9sm9k,Chapter 1.1 - O Janku Wędrowniczku,0,0,Maria Konopnicka,0.67,0.22,1,-19.23,1,0.96,0.57,0,0.11,0.21,96.17,4,2.15,12/27/1924,['unknown']
3vNSAfq1Kpl8iKkb47oMJQ,Muchachita Loca - Remasterizado,0,0,Francisco Canaro,0.46,0.32,4,-15.92,0,0.13,1,0.95,0.33,0.44,127.49,4,2.87,7/11/1924,"['tango', 'vintage tango']"
3weXrCuH0BVpfGaonKxZ3c,Bob White,0,0,"The Chenille Sisters, ""James Dapognys Chicago Jazz Band""",0.65,0.33,0,-11.12,1,0.07,0.76,0,0.04,0.68,79.84,4,3.44,1/1/1924,['unknown']
3yADk2xlgtlnBkkPrReGUz,Chapter 61 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.72,0.32,9,-16.41,1,0.95,0.76,0,0.13,0.4,83.9,4,3.27,1/1/1924,['unknown']
4032XvgTVNxaPuarGGxWLa,Chapter 103 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.68,0.3,4,-16.37,0,0.95,0.74,0,0.12,0.42,81.85,5,3.18,1/1/1924,['unknown']
407F5Zq6eKb6z3usACOU59,Chapter 162 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.62,0.26,3,-16.42,1,0.94,0.66,0,0.16,0.49,75.64,5,3.06,1/1/1924,['unknown']
40TKTElwkMqQeHAifWtXvw,Chapter 156 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.75,0.31,10,-16.09,1,0.94,0.78,0,0.14,0.39,103.76,3,3.09,1/1/1924,['unknown']
42lpGrTTAZEqooPCnyWUM9,Chapter 90 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.63,0.33,7,-16.5,0,0.94,0.68,0,0.27,0.39,166.64,4,3.05,1/1/1924,['unknown']
43gfXUPQcBGWwc2AHXIHlc,Chapter 180 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.73,0.31,0,-16.51,0,0.93,0.71,0,0.32,0.38,115.14,1,3.15,1/1/1924,['unknown']
45mIJt9TnlI6lbpNKkRViB,Chapter 99 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.61,0.31,7,-16.16,0,0.95,0.68,0,0.19,0.29,189.21,5,3.02,1/1/1924,['unknown']
46I2GKZAgZPBEPud1gzMlS,Toodles - My Baby'S Baby Blue Eyes,0,0,George Olsen,0.8,0.4,10,-11.75,1,0.05,1,0.9,0.08,0.88,106.3,4,2.11,1/1/1924,['vintage jazz']
46VoG8v7mJStzIkyJw4hJD,Pour Un Homme,0,0,Mlle Davia,0.41,0.27,8,-17.14,1,0.07,1,0.02,0.29,0.36,67.63,4,2.94,1/1/1924,['unknown']
46X1ehjrbPmwFnnUwWGBFD,Chapter 155 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.7,0.31,3,-16.28,1,0.95,0.81,0,0.12,0.58,75.73,3,3.05,1/1/1924,['unknown']
46fEL98G9SIvOfZ5YdeaI6,Chapter 96 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.67,0.3,3,-16.11,1,0.94,0.73,0,0.1,0.42,88.98,4,3.13,1/1/1924,['unknown']
4A3MqaBx2PQjLELHDotUTX,Chapter 45 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.63,0.3,0,-16.3,0,0.95,0.76,0,0.2,0.31,169.69,5,3.06,1/1/1924,['unknown']
4ARuVJTLmxEoUktPmvHZeB,Chapter 24 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.64,0.28,3,-16.35,1,0.95,0.61,0,0.14,0.44,163.99,5,3.08,1/1/1924,['unknown']
4BI5x2PIP4RtYUtfRD36gZ,C'Est Pas Grand Chose,0,0,Maurice Chevalier,0.53,0.16,5,-15.4,1,0.07,1,0,0.14,0.73,133.19,5,2.93,1/1/1924,"['cabaret', 'vintage hollywood']"
4CRqnUrUiDEi1d3jSLKgTH,Fea - Remasterizado,0,0,Ignacio Corsini,0.58,0.12,5,-25.1,1,0.13,1,0.93,0.14,0.78,130.24,3,2.45,3/29/1924,"['tango', 'vintage tango']"
4Eo9mdYFPtjBeUrHlHcnlx,Little White Lies,0,0,"The Chenille Sisters, ""James Dapognys Chicago Jazz Band""",0.59,0.12,5,-13.93,1,0.04,0.95,0,0.12,0.36,115.76,4,4.59,1/1/1924,['unknown']
4FLQowXTs4mz5JUeCvAI8r,Chapter 14 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.63,0.29,0,-16.81,0,0.94,0.55,0,0.11,0.38,163.98,4,3.04,1/1/1924,['unknown']
4GCADzGgIy4ywHIWCKkWNM,Yo Tuve Un Cariño - Remasterizado,0,0,Francisco Canaro,0.46,0.12,8,-17.13,1,0.1,1,0.95,0.15,0.44,132.71,3,3.16,7/11/1924,"['tango', 'vintage tango']"
4IiLZkoTkTtp1gbO0pJodt,Chapter 148 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.71,0.29,0,-16.78,0,0.93,0.65,0,0.11,0.36,127.13,4,3.02,1/1/1924,['unknown']
4JcqL56M22aCDB37MSSnH1,El Olivo - Remasterizado,0,0,Ignacio Corsini,0.47,0.08,8,-25.67,1,0.07,1,0.83,0.11,0.31,116.99,4,2.93,3/29/1924,"['tango', 'vintage tango']"
4KfsADRkvXGa1juLnQ5EAd,Chapter 97 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.72,0.32,3,-16.2,1,0.92,0.7,0,0.14,0.47,119.57,3,3.09,1/1/1924,['unknown']
4L0ek0zTuWb9dYvSy5uUIL,Sax-O-Phun - A Study In Laugh And Slap Tongue,0,0,George Olsen,0.67,0.49,10,-13.83,1,0.04,1,0.9,0.16,0.97,109.99,4,2.74,1/1/1924,['vintage jazz']
4LaLTSLgLjOZbLlfxqEC4O,Chapter 133 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.63,0.32,0,-16.05,0,0.95,0.78,0,0.12,0.42,86.28,1,3.08,1/1/1924,['unknown']
4M6dbgKVbTWOWjojlMohSx,Chapter 197 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.7,0.31,7,-16.36,0,0.94,0.68,0,0.13,0.36,133.58,4,3.04,1/1/1924,['unknown']
4M7afQD0X2BZo65NQRbT4C,Chapter 16 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.72,0.31,0,-16.09,0,0.94,0.67,0,0.08,0.31,83.97,3,3.15,1/1/1924,['unknown']
4MRKddKlMY8qaJ7NmK1W1b,Chapter 193 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.71,0.33,10,-16.36,1,0.93,0.61,0,0.11,0.42,130.55,1,3.07,1/1/1924,['unknown']
4MdUaewaXfdpHasS55qPrg,Chapter 178 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.71,0.28,3,-16.37,1,0.93,0.79,0,0.14,0.58,109.79,4,3.04,1/1/1924,['unknown']
4Me4952TKEvlgYUneQfAIi,Chapter 181 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.7,0.36,3,-16.6,1,0.94,0.69,0,0.18,0.38,78.29,3,3.04,1/1/1924,['unknown']
4N3kXRigvFadWNy6Tq7ayJ,En La Vida Hay Un Corazón - Remasterizado,0,0,Francisco Canaro,0.38,0.32,4,-15.54,1,0.04,1,0.87,0.17,0.91,163.39,4,2.82,7/12/1924,"['tango', 'vintage tango']"
4NqNgol74QVBvhrM3GQpNE,Chapter 50 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.65,0.27,10,-16.28,1,0.93,0.67,0,0.18,0.35,85.51,3,3.09,1/1/1924,['unknown']
4O5LTgyHx7ImAZWjk0VhAS,Chapter 159 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.68,0.34,3,-16.36,1,0.94,0.74,0,0.15,0.4,145.26,3,3.06,1/1/1924,['unknown']
4PCe4yiRiqJYa0QepU69Bg,Chapter 46 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.64,0.28,6,-16.27,0,0.94,0.73,0,0.12,0.48,85,3,3.05,1/1/1924,['unknown']
4TuFMDzGgPrDEmXwZbGChX,Melancolica Casita - Remasterizado,0,0,Ignacio Corsini,0.6,0.11,4,-24.69,1,0.16,1,0.9,0.12,0.69,65.46,4,2.6,3/29/1924,"['tango', 'vintage tango']"
4U6AcKBTdp67QToRpDHHb9,China De Mi Amor - Remasterizado,0,0,Francisco Canaro,0.75,0.23,2,-15.84,1,0.08,1,0.96,0.14,0.74,115.36,3,2.34,7/11/1924,"['tango', 'vintage tango']"
4VWHa98tUuBa0hOiTd3PJX,Chapter 91 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.71,0.31,10,-16.4,1,0.93,0.71,0,0.12,0.32,128.6,3,3.05,1/1/1924,['unknown']
4WCyVKG1IfkbA382qCnCiR,Chapter 25 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.72,0.3,6,-16.41,0,0.92,0.61,0,0.14,0.39,114.28,4,3.06,1/1/1924,['unknown']
4WdaiZK4fMflUP8ruEYH8l,Il Picolo Navio - Remasterizado,0,0,Francisco Canaro,0.73,0.23,1,-15.86,0,0.26,1,0.97,0.15,0.38,124.52,4,3.02,7/11/1924,"['tango', 'vintage tango']"
4YH89e5hyfAel9AAN97rvN,Sally Lou,0,0,George Olsen,0.62,0.28,10,-16.01,1,0.04,0.99,0.45,0.09,0.53,103.76,4,3.39,1/1/1924,['vintage jazz']
4YfWI7qpMf6Gf2nuJ6bfvV,Chapter 175 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.7,0.3,7,-16.39,0,0.9,0.7,0,0.2,0.38,117.03,4,3.12,1/1/1924,['unknown']
4ZdYc7SqNZdjlDVz19VTTc,Chapter 79 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.72,0.23,7,-16.21,1,0.92,0.7,0,0.13,0.53,112.95,3,3.1,1/1/1924,['unknown']
4aFvWylWdV4h8UwA2md798,Chapter 68 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.74,0.32,3,-16.09,1,0.93,0.76,0,0.27,0.59,128.96,1,3.05,1/1/1924,['unknown']
4d11yyBj4zpmn2qm9KkkGH,Chapter 27 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.69,0.29,0,-16.25,0,0.94,0.8,0,0.12,0.52,101.54,4,3.06,1/1/1924,['unknown']
4dUqfGfR1B5ZtNjaQmx7Mh,Chapter 149 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.61,0.34,0,-16.19,0,0.95,0.72,0,0.1,0.3,187.3,5,3.09,1/1/1924,['unknown']
4dcTHUdEVQ356xLBBDGU0R,Chapter 1 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.71,0.35,0,-16.32,0,0.92,0.7,0,0.08,0.29,125.96,1,3.11,1/1/1924,['unknown']
4dt5WHOYaQ8lEWqe9fxYMD,Chapter 15 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.68,0.32,3,-16.33,1,0.89,0.63,0,0.12,0.35,91.6,3,3.02,1/1/1924,['unknown']
4eNQvjOAqygtLY4i28x17x,Stompin' At The Savoy - Mix Two,0,0,Lionel Hampton Orchestra,0.55,0.57,1,-10.01,1,0.03,0.95,0.36,0.2,0.5,135.52,4,6.04,1/1/1924,['unknown']
4eTrXVeB8bQza6nYQuxiae,Un Metejón - Remasterizado,0,0,Francisco Canaro,0.46,0.29,7,-12.44,1,0.19,1,0.92,0.16,0.41,95.47,4,2.27,7/12/1924,"['tango', 'vintage tango']"
4eUhQQ9pm7ORojM5da5I49,Chapter 80 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.62,0.34,0,-16.38,0,0.95,0.7,0,0.11,0.36,172.53,5,3.05,1/1/1924,['unknown']
4efFouyaDRKuBHlpZDQdgr,Chapter 201 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.71,0.31,6,-16.36,0,0.94,0.73,0,0.13,0.45,89.57,3,3.06,1/1/1924,['unknown']
4fsYspmSsMdX5lixH2B8Rs,Follow The Swallow,0,0,George Olsen,0.71,0.31,3,-13.29,1,0.04,0.99,0.92,0.2,0.78,106.58,4,2.86,1/1/1924,['vintage jazz']
4g4UXXZXrlGxdrXisWRTYo,La Chanson Du Trombone,0,0,Fortugé,0.53,0.15,10,-16.07,0,0.07,1,0,0.38,0.48,81.29,4,3.13,1/1/1924,['vintage chanson']
4ifAGBehvPEFca3iz1qjtA,Chapter 186 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.72,0.34,3,-16.29,1,0.92,0.63,0,0.13,0.41,116.03,5,3.06,1/1/1924,['unknown']
4iqFrPWMWUxQyxGmb6l3d0,Chapter 158 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.71,0.3,0,-16.37,0,0.92,0.7,0,0.16,0.28,117.39,4,3.14,1/1/1924,['unknown']
4je5124MECcn9sTfSiHFQc,Chapter 10 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.63,0.31,10,-16.58,1,0.93,0.6,0,0.13,0.51,167.03,5,3.03,1/1/1924,['unknown']
4kxOVh9NSZOmjxxW35jm2E,Chapter 115 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.75,0.27,3,-16.15,1,0.94,0.75,0,0.16,0.4,109.09,3,3.18,1/1/1924,['unknown']
4lLW0r5gZU5nRgucdgMvOS,Chapter 211 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.71,0.3,0,-16.37,0,0.94,0.76,0,0.14,0.41,126.89,4,3.08,1/1/1924,['unknown']
4lhpA6kQFKpt0AMrIR2Thv,Chapter 153 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.62,0.31,0,-16.53,0,0.96,0.72,0,0.09,0.39,170.42,3,3.09,1/1/1924,['unknown']
4ltnhOLm5o612B902ti2TV,Les Larmes De Pierrot,0,0,Robert Marino,0.33,0.27,2,-15.23,1,0.04,0.98,0,0.19,0.54,93.17,4,3.2,1/1/1924,['unknown']
4lwzPjx1blV6uaPLsduFTc,Asaura - Remasterizado,0,0,Francisco Canaro,0.55,0.44,9,-16.68,1,0.08,1,0.94,0.18,0.83,121.01,4,3.09,7/11/1924,"['tango', 'vintage tango']"
4mLDZgVosOy0ZharLlerK0,El Pato Alegre - Remasterizado,0,0,Ignacio Corsini,0.33,0.17,10,-27.04,0,0.06,0.99,0.4,0.15,0.49,64.45,4,2.84,3/29/1924,"['tango', 'vintage tango']"
4mpd96iDZIhJaeUvuTOTCD,Chapter 102 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.71,0.28,3,-16.29,1,0.93,0.79,0,0.15,0.48,130.19,3,3.12,1/1/1924,['unknown']
4nypQvhAE4uu8qtZENUyMc,Chapter 88 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.71,0.28,7,-16.4,0,0.93,0.7,0,0.14,0.51,129.94,3,3.03,1/1/1924,['unknown']
4ovMZ1WtnzRu3DVXBSU9Mz,Chapter 138 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.72,0.29,3,-16.22,1,0.92,0.74,0,0.14,0.36,128.45,1,3.06,1/1/1924,['unknown']
4q8n9V70MrUB44nHFGd5o0,Chapter 206 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.61,0.29,2,-16.43,1,0.95,0.76,0,0.13,0.41,71.69,1,3.04,1/1/1924,['unknown']
4qptEXkP33l3ZhOAwMXeB0,Chapter 151 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.72,0.3,7,-16.17,0,0.93,0.81,0,0.19,0.55,106.9,3,3.07,1/1/1924,['unknown']
4sEib071ke1l1UkFj0SXlg,Chapter 20 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.63,0.32,10,-16.69,1,0.94,0.63,0,0.19,0.37,167.4,5,3.09,1/1/1924,['unknown']
4sl78rkBbY1kj2bY8KIjsZ,Chapter 4 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.66,0.28,3,-16.54,1,0.94,0.63,0,0.12,0.43,91.99,3,3.05,1/1/1924,['unknown']
4spiFKVnqRUNBi06fdAqBY,Chapter 89 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.71,0.31,0,-16.46,0,0.93,0.73,0,0.1,0.36,127.24,3,3.08,1/1/1924,['unknown']
4srXADiC1aeEWPg8IcDfff,El Rocío - Remasterizado,0,0,Francisco Canaro,0.5,0.49,11,-16.74,1,0.12,1,0.93,0.15,0.8,122.22,4,2.98,7/11/1924,"['tango', 'vintage tango']"
4tEjfjJO5JdrDvbuCcIasm,Chapter 118 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.64,0.33,3,-16.53,1,0.95,0.78,0,0.26,0.48,83.36,4,3.04,1/1/1924,['unknown']
4uyJLMUhi97GdzJ6iUY0AG,Chapter 85 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.71,0.29,0,-16.32,0,0.94,0.72,0,0.14,0.51,78.91,4,3.04,1/1/1924,['unknown']
4vLc0mWLQ8S8T6XR5Us97h,Those Panama Mamas - Are Ruining Me,0,0,George Olsen,0.75,0.32,4,-13.68,0,0.05,1,0.86,0.09,0.88,105.5,4,3.35,1/1/1924,['vintage jazz']
4xzJ05vMHNLfkjQp9w0xib,Chapter 192 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.68,0.35,0,-16.41,0,0.94,0.67,0,0.15,0.3,142.79,5,3.05,1/1/1924,['unknown']
4ydmCMawQQXpQorx0olYq8,Chapter 9 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.63,0.32,0,-16.5,0,0.93,0.63,0,0.35,0.43,164.22,3,3.07,1/1/1924,['unknown']
4zuSkKlnNPCq7Bflx7JMQG,Le Trompette En Bois,0,0,Georges Milton,0.75,0.29,2,-16.04,1,0.1,0.99,0,0.22,0.76,65.83,4,3.06,1/1/1924,['vintage chanson']
503XlfLtlqdQhIu9WJK4zo,Sax-O-Phun,0,0,George Olsen,0.68,0.46,10,-15.78,1,0.04,1,0.8,0.16,0.96,104.68,4,2.86,1/1/1924,['vintage jazz']
51jylcWvL25n9J6tcPFdMu,Chapter 214 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.64,0.28,3,-16.3,1,0.95,0.73,0,0.16,0.43,164.93,5,3.97,1/1/1924,['unknown']
53S2MU9AZtdPhAmAtxYdAf,Reflejos - Remasterizado,0,0,Francisco Canaro,0.33,0.31,6,-15.86,1,0.07,1,0.97,0.15,0.57,168.44,3,3.22,7/11/1924,"['tango', 'vintage tango']"
56SkGjR9NnLjibiUEz9Gf4,Chapter 83 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.61,0.27,0,-16.36,0,0.95,0.74,0,0.12,0.36,190.99,3,3.04,1/1/1924,['unknown']
58yxwImcolz0UxiBnXiU7o,Amigazo - Remasterizado,0,0,Francisco Canaro,0.59,0.54,4,-9.45,1,0.07,1,0.9,0.32,0.68,115.43,4,2.96,7/12/1924,"['tango', 'vintage tango']"
5AaoGLPAE3gNEdr7DAWyDe,The Slave Of Love,0,0,George Olsen,0.73,0.32,0,-12.07,1,0.04,1,0.76,0.14,0.76,104.67,4,2.84,1/1/1924,['vintage jazz']
5Aoo2k89qhCPOriW0FPTE3,Chapter 140 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.7,0.32,0,-16.49,0,0.93,0.57,0,0.13,0.37,132.93,5,3.01,1/1/1924,['unknown']
5DY0YME4e6HZ9QGMYGHfmM,Chapter 40 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.74,0.32,3,-16.66,1,0.92,0.74,0,0.31,0.42,115.74,5,3.04,1/1/1924,['unknown']
5GHzONOO44agKZ0D1sUIoL,La Maldita - Remasterizado,0,0,Francisco Canaro,0.57,0.52,7,-10.12,1,0.1,1,0.95,0.13,0.44,127.61,4,2.61,7/12/1924,"['tango', 'vintage tango']"
5Gnxn4mW2WGUYhiUAbM1hD,Chapter 143 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.64,0.35,3,-16.27,1,0.94,0.71,0,0.18,0.38,86.67,4,3.08,1/1/1924,['unknown']
5H5BWIwlrKkWzx86VfGcuU,At The Codfish Ball,0,0,"The Chenille Sisters, ""James Dapognys Chicago Jazz Band""",0.54,0.36,0,-10.06,1,0.05,0.86,0,0.08,0.79,158.53,4,2.59,1/1/1924,['unknown']
5HrVPZAMDLW3qs0TNt6Wdv,Martín Fierro - Remasterizado,0,0,Ignacio Corsini,0.55,0.3,8,-21.33,1,0.05,0.99,0.9,0.11,0.83,83,3,2.72,3/29/1924,"['tango', 'vintage tango']"
5IO4UbhRB6NKME2WHUgHN1,Maullidos - Remasterizado,0,0,Ignacio Corsini,0.46,0.59,0,-18.78,1,0.49,0.99,0.97,0.68,0.76,67.36,4,1.62,3/29/1924,"['tango', 'vintage tango']"
5ItArcz1C4oLqsP0ynX0X0,Entre Rejas - Remasterizado,0,0,Francisco Canaro,0.26,0.52,3,-12.61,0,0.07,1,0.97,0.3,0.8,74.96,3,2.82,7/12/1924,"['tango', 'vintage tango']"
5IuSiHLUKKDzf1nTpdYjN0,Alfredo - Remasterizado,0,0,Francisco Canaro,0.62,0.32,11,-14.64,0,0.04,1,0.96,0.31,0.69,118.54,4,2.87,7/12/1924,"['tango', 'vintage tango']"
5JHebWyrUzXXLGNCn1vVR4,Omon Kore Ma Tor Haasi,0,0,Bijoylal Mukherjee,0.35,0.34,0,-14.34,1,0.04,1,0,0.59,0.6,92.24,4,2.89,12/31/1924,['unknown']
5K6eShQXgL65FitgXDl7sp,Madame Pompadour - Remasterizado,0,0,Francisco Canaro,0.54,0.28,6,-16.06,1,0.08,1,0.95,0.36,0.62,149.03,4,2.14,7/11/1924,"['tango', 'vintage tango']"
5L4O8EOyMaeCeWz9X500Dm,Mi Noche Alegre - Remasterizado,0,0,Francisco Canaro,0.51,0.3,2,-15.49,1,0.25,1,0.9,0.16,0.55,116.57,4,2.86,7/12/1924,"['tango', 'vintage tango']"
5LVUPI3vPbKEGgFHgJEDut,Chapter 64 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.72,0.3,3,-16.3,1,0.92,0.66,0,0.2,0.36,117.4,4,3.08,1/1/1924,['unknown']
5Niqbksge2gMU0VvcqJEiS,Chapter 204 - The Unlit Lamp,0,0,"Radclyffe Hall, Alice White, Synthesized Voice",0.62,0.3,2,-16.24,1,0.94,0.71,0,0.15,0.5,169.84,5,3.12,1/1/1924,['unknown']
5P6rLF53DKfDZElPgZrBF7,Birth Of The Blues,0,0,Lionel Hampton Orchestra,0.56,0.6,10,-11.48,1,0.03,0.94,0.88,0.09,0.55,116.59,4,5.38,1/1/1924,['unknown']
